id,created_at,buyer,seller,trade_type,btc_amount,btc_traded,fee_btc,btc_amount_less_fee,btc_final,fiat_amount,fiat_fee,fiat_per_btc,currency,exchange_rate,transaction_released_at,online_provider,reference
27362861,2018-08-27 18:44:02+00:00,badtrip666,MMattLeeE,ONLINE_SELL,0.00671650,0.00665000,0.00006650,0.00665000,0.00671650,3065.65,30.35,461000.00,RUB,461000.00,2018-08-27 19:11:18+00:00,SPECIFIC_BANK,L27362861BGAHBH
27363810,2018-08-27 19:01:46+00:00,Mamagetto,MMattLeeE,ONLINE_SELL,0.00800717,0.00792789,0.00007928,0.00792789,0.00800717,3650.00,36.14,460399.93,RUB,460399.93,2018-08-27 19:14:24+00:00,SPECIFIC_BANK,L27363810BGAI1U
27363783,2018-08-27 19:01:19+00:00,dentonita,MMattLeeE,ONLINE_SELL,0.00691030,0.00684188,0.00006842,0.00684188,0.00691030,3150.00,31.19,460399.77,RUB,460399.77,2018-08-27 19:14:50+00:00,SPECIFIC_BANK,L27363783BGAI13
27364513,2018-08-27 19:14:49+00:00,quattroalex,MMattLeeE,ONLINE_SELL,0.00987399,0.00977623,0.00009776,0.00977623,0.00987399,4500.00,44.55,460300.14,RUB,460300.14,2018-08-27 19:18:44+00:00,SPECIFIC_BANK,L27364513BGAILD
27364607,2018-08-27 19:16:38+00:00,neomause,MMattLeeE,ONLINE_SELL,0.00658266,0.00651749,0.00006517,0.00651749,0.00658266,3000.00,29.70,460299.90,RUB,460299.90,2018-08-27 19:19:16+00:00,SPECIFIC_BANK,L27364607BGAINZ
27364285,2018-08-27 19:10:32+00:00,aron19944,MMattLeeE,ONLINE_SELL,0.00921372,0.00912250,0.00009122,0.00912250,0.00921372,4200.00,41.58,460400.11,RUB,460400.11,2018-08-27 19:26:08+00:00,SPECIFIC_BANK,L27364285BGAIF1
27364212,2018-08-27 19:09:06+00:00,Maxim005,MMattLeeE,ONLINE_SELL,0.00877498,0.00868810,0.00008688,0.00868810,0.00877498,4000.00,39.60,460399.86,RUB,460399.86,2018-08-27 19:26:36+00:00,SPECIFIC_BANK,L27364212BGAID0
27372839,2018-08-27 22:21:23+00:00,MMattLeeE,srshua,ONLINE_BUY,0.06772009,0.06772009,0.00067720,0.06704289,0.06704289,30000.00,300.00,447474.74,RUB,443000.00,,SPECIFIC_BANK,L27372839BGAP0N
27373577,2018-08-27 22:45:23+00:00,MMattLeeE,career,ONLINE_BUY,0.06685001,0.06685001,0.00066850,0.06618151,0.06618151,29547.77,295.48,446465.64,RUB,442000.98,2018-08-27 22:50:22+00:00,SPECIFIC_BANK,L27373577BGAPL5
27332524,2018-08-27 09:55:35+00:00,MMattLeeE,liman1488,ONLINE_BUY,0.05592841,0.05592841,0.00055928,0.05536913,0.05536913,25000.00,250.00,451515.13,RUB,447000.01,2018-08-27 23:03:41+00:00,SPECIFIC_BANK,L27332524BG9TWS
27374335,2018-08-27 23:11:37+00:00,Dusterproezjaet,MMattLeeE,ONLINE_SELL,0.00548436,0.00543006,0.00005430,0.00543006,0.00548436,2500.00,24.75,460400.07,RUB,460400.07,2018-08-27 23:14:10+00:00,SPECIFIC_BANK,L27374335BGAQ67
27374234,2018-08-27 23:08:30+00:00,blabladjangomaster,MMattLeeE,ONLINE_SELL,0.00460686,0.00456125,0.00004561,0.00456125,0.00460686,2100.00,20.79,460400.11,RUB,460400.11,2018-08-27 23:14:45+00:00,SPECIFIC_BANK,L27374234BGAQ3E
27374360,2018-08-27 23:12:18+00:00,miloshevic777,MMattLeeE,ONLINE_SELL,0.00570373,0.00564726,0.00005647,0.00564726,0.00570373,2600.00,25.74,460400.26,RUB,460400.26,2018-08-27 23:15:06+00:00,SPECIFIC_BANK,L27374360BGAQ6W
27374326,2018-08-27 23:11:22+00:00,princessaegypta420,MMattLeeE,ONLINE_SELL,0.00548436,0.00543006,0.00005430,0.00543006,0.00548436,2500.00,24.75,460400.07,RUB,460400.07,2018-08-27 23:15:57+00:00,SPECIFIC_BANK,L27374326BGAQ5Y
27374482,2018-08-27 23:16:17+00:00,canaction,MMattLeeE,ONLINE_SELL,0.00482623,0.00477845,0.00004778,0.00477845,0.00482623,2200.00,21.78,460400.34,RUB,460400.34,2018-08-27 23:20:05+00:00,SPECIFIC_BANK,L27374482BGAQAA
27374444,2018-08-27 23:15:16+00:00,bnm778,MMattLeeE,ONLINE_SELL,0.00504562,0.00499566,0.00004996,0.00499566,0.00504562,2300.00,22.77,460399.63,RUB,460399.63,2018-08-27 23:20:37+00:00,SPECIFIC_BANK,L27374444BGAQ98
27374732,2018-08-27 23:24:47+00:00,ggtra,MMattLeeE,ONLINE_SELL,0.00965248,0.00955691,0.00009557,0.00955691,0.00965248,4400.00,43.56,460399.86,RUB,460399.86,2018-08-27 23:27:37+00:00,SPECIFIC_BANK,L27374732BGAQH8
27374475,2018-08-27 23:16:12+00:00,kohlonyankua,MMattLeeE,ONLINE_SELL,0.00679403,0.00672676,0.00006727,0.00672676,0.00679403,3097.00,30.66,460399.95,RUB,460399.95,,SPECIFIC_BANK,L27374475BGAQA3
27374837,2018-08-27 23:29:02+00:00,Nervnyi74,MMattLeeE,ONLINE_SELL,0.00438749,0.00434405,0.00004344,0.00434405,0.00438749,2000.00,19.80,460399.86,RUB,460399.86,,SPECIFIC_BANK,L27374837BGAQK5
27374542,2018-08-27 23:18:22+00:00,Anabares,MMattLeeE,ONLINE_SELL,0.00592311,0.00586447,0.00005864,0.00586447,0.00592311,2700.00,26.73,460399.66,RUB,460399.66,,SPECIFIC_BANK,L27374542BGAQBY
27374663,2018-08-27 23:22:36+00:00,Rert,MMattLeeE,ONLINE_SELL,0.00614249,0.00608167,0.00006082,0.00608167,0.00614249,2800.00,27.72,460399.86,RUB,460399.86,2018-08-27 23:47:53+00:00,SPECIFIC_BANK,L27374663BGAQFB
27374933,2018-08-27 23:32:33+00:00,Nehvat88,MMattLeeE,ONLINE_SELL,0.03860991,0.03822763,0.00038228,0.03822763,0.03860991,17600.00,174.26,460399.98,RUB,460399.98,,SPECIFIC_BANK,L27374933BGAQMT
27374548,2018-08-27 23:18:30+00:00,Keruak,MMattLeeE,ONLINE_SELL,0.00438749,0.00434405,0.00004344,0.00434405,0.00438749,2000.00,19.80,460399.86,RUB,460399.86,,SPECIFIC_BANK,L27374548BGAQC4
27375535,2018-08-27 23:51:55+00:00,sukhar78,MMattLeeE,ONLINE_SELL,0.00789748,0.00781929,0.00007819,0.00781929,0.00789748,3600.00,35.64,460399.86,RUB,460399.86,2018-08-27 23:59:48+00:00,SPECIFIC_BANK,L27375535BGAR3J
27375552,2018-08-27 23:52:35+00:00,ymenyavsehorosho,MMattLeeE,ONLINE_SELL,0.00943310,0.00933970,0.00009340,0.00933970,0.00943310,4300.00,42.58,460400.23,RUB,460400.23,2018-08-28 00:02:08+00:00,SPECIFIC_BANK,L27375552BGAR40
27376207,2018-08-28 00:14:18+00:00,wolsh3,MMattLeeE,ONLINE_SELL,0.01314533,0.01301518,0.00013015,0.01301518,0.01314533,6000.00,59.41,461000.16,RUB,461000.16,2018-08-28 00:16:05+00:00,SPECIFIC_BANK,L27376207BGARM7
27375470,2018-08-27 23:50:20+00:00,Denza28,MMattLeeE,ONLINE_SELL,0.00877498,0.00868810,0.00008688,0.00868810,0.00877498,4000.00,39.60,460399.86,RUB,460399.86,,SPECIFIC_BANK,L27375470BGAR1Q
27376307,2018-08-28 00:17:51+00:00,RRoommaa,MMattLeeE,ONLINE_SELL,0.00656982,0.00650477,0.00006505,0.00650477,0.00656982,3000.00,29.70,461200.01,RUB,461200.01,2018-08-28 00:22:21+00:00,SPECIFIC_BANK,L27376307BGAROZ
27376548,2018-08-28 00:26:48+00:00,kyrilomen,MMattLeeE,ONLINE_SELL,0.00821583,0.00813449,0.00008134,0.00813449,0.00821583,3750.00,37.13,461000.01,RUB,461000.01,2018-08-28 00:29:37+00:00,SPECIFIC_BANK,L27376548BGARVO
27376286,2018-08-28 00:16:55+00:00,Vatsachme,MMattLeeE,ONLINE_SELL,0.00700780,0.00693842,0.00006938,0.00693842,0.00700780,3200.00,31.68,461200.10,RUB,461200.10,2018-08-28 00:30:52+00:00,SPECIFIC_BANK,L27376286BGAROE
27376291,2018-08-28 00:17:09+00:00,Arisha61,MMattLeeE,ONLINE_SELL,0.00656982,0.00650477,0.00006505,0.00650477,0.00656982,3000.00,29.70,461200.01,RUB,461200.01,,SPECIFIC_BANK,L27376291BGAROJ
27379404,2018-08-28 02:44:13+00:00,daleknofu,MMattLeeE,ONLINE_SELL,0.00656982,0.00650477,0.00006505,0.00650477,0.00656982,3000.00,29.70,461200.01,RUB,461200.01,2018-08-28 02:50:09+00:00,SPECIFIC_BANK,L27379404BGAU30
27379691,2018-08-28 03:05:19+00:00,saladin4211,MMattLeeE,ONLINE_SELL,0.04379878,0.04336513,0.00043365,0.04336513,0.04379878,20000.00,198.02,461200.05,RUB,461200.05,2018-08-28 03:20:09+00:00,SPECIFIC_BANK,L27379691BGAUAZ
27354414,2018-08-27 16:26:44+00:00,MMattLeeE,1000ethmoney,ONLINE_BUY,0.09630459,0.09630459,0.00096305,0.09534154,0.09534154,43000.00,430.00,451010.13,RUB,446500.01,2018-08-28 11:03:45+00:00,SPECIFIC_BANK,L27354414BGAASU
27392846,2018-08-28 11:04:22+00:00,ArthursCoins,MMattLeeE,ONLINE_SELL,0.10073721,0.09973981,0.00099740,0.09973981,0.10073721,46000.00,455.45,461200.00,RUB,461200.00,,SPECIFIC_BANK,L27392846BGB4GE
27393365,2018-08-28 11:14:09+00:00,007yuliaivanova001,MMattLeeE,ONLINE_SELL,0.10073721,0.09973981,0.00099740,0.09973981,0.10073721,46000.00,455.45,461200.00,RUB,461200.00,,SPECIFIC_BANK,L27393365BGB4UT
27394356,2018-08-28 11:35:16+00:00,MskBit,MMattLeeE,ONLINE_SELL,0.05864439,0.05806375,0.00058064,0.05806375,0.05864439,26779.00,265.14,461199.97,RUB,461199.97,,SPECIFIC_BANK,L27394356BGB5MC
27394419,2018-08-28 11:36:06+00:00,kadet1996,MMattLeeE,ONLINE_SELL,0.10084233,0.09984389,0.00099844,0.09984389,0.10084233,46048.00,455.92,461199.98,RUB,461199.98,,SPECIFIC_BANK,L27394419BGB5O3
27402595,2018-08-28 13:57:45+00:00,19bomba89,MMattLeeE,ONLINE_SELL,0.01265400,0.01252871,0.00012529,0.01252871,0.01265400,6000.00,59.41,478900.06,RUB,478900.06,2018-08-28 14:05:05+00:00,SPECIFIC_BANK,L27402595BGBBZ7
27402784,2018-08-28 14:00:21+00:00,Bubasone,MMattLeeE,ONLINE_SELL,0.01265400,0.01252871,0.00012529,0.01252871,0.01265400,6000.00,59.41,478900.06,RUB,478900.06,2018-08-28 14:08:55+00:00,SPECIFIC_BANK,L27402784BGBC4G
27402822,2018-08-28 14:00:52+00:00,Makarnovikov,MMattLeeE,ONLINE_SELL,0.01501607,0.01486740,0.00014867,0.01486740,0.01501607,7120.00,70.49,478900.14,RUB,478900.14,2018-08-28 14:09:14+00:00,SPECIFIC_BANK,L27402822BGBC5I
27402799,2018-08-28 14:00:29+00:00,Elza1985,MMattLeeE,ONLINE_SELL,0.01349760,0.01336396,0.00013364,0.01336396,0.01349760,6400.00,63.37,478899.97,RUB,478899.97,2018-08-28 14:12:22+00:00,SPECIFIC_BANK,L27402799BGBC4V
27402698,2018-08-28 13:59:13+00:00,Sayfuckme,MMattLeeE,ONLINE_SELL,0.01265400,0.01252871,0.00012529,0.01252871,0.01265400,6000.00,59.41,478900.06,RUB,478900.06,,SPECIFIC_BANK,L27402698BGBC22
27402598,2018-08-28 13:57:46+00:00,ksander6311,MMattLeeE,ONLINE_SELL,0.01370850,0.01357277,0.00013573,0.01357277,0.01370850,6500.00,64.36,478900.03,RUB,478900.03,2018-08-28 14:17:48+00:00,SPECIFIC_BANK,L27402598BGBBZA
27405792,2018-08-28 14:40:46+00:00,MMattLeeE,Junkerwz,ONLINE_BUY,0.06750000,0.06750000,0.00067500,0.06682500,0.06682500,31394.25,313.94,469797.98,RUB,465100.00,2018-08-28 14:44:03+00:00,SPECIFIC_BANK,L27405792BGBEG0
27407030,2018-08-28 14:57:21+00:00,MMattLeeE,Aka1911,ONLINE_BUY,0.17342073,0.17342073,0.00173421,0.17168652,0.17168652,80736.02,807.36,470252.53,RUB,465550.00,2018-08-28 15:00:56+00:00,SPECIFIC_BANK,L27407030BGBFEE
27406560,2018-08-28 14:50:50+00:00,dentonita,MMattLeeE,ONLINE_SELL,0.01691687,0.01674938,0.00016749,0.01674938,0.01691687,8100.00,80.20,483599.99,RUB,483599.99,2018-08-28 15:01:38+00:00,SPECIFIC_BANK,L27406560BGBF1C
27406550,2018-08-28 14:50:41+00:00,PollSmite,MMattLeeE,ONLINE_SELL,0.01169562,0.01157982,0.00011580,0.01157982,0.01169562,5600.00,55.45,483599.92,RUB,483599.92,2018-08-28 15:02:13+00:00,SPECIFIC_BANK,L27406550BGBF12
27406271,2018-08-28 14:47:27+00:00,val93,MMattLeeE,ONLINE_SELL,0.01315757,0.01302730,0.00013027,0.01302730,0.01315757,6300.00,62.37,483599.82,RUB,483599.82,2018-08-28 15:02:56+00:00,SPECIFIC_BANK,L27406271BGBETB
27406746,2018-08-28 14:53:46+00:00,Selectools1,MMattLeeE,ONLINE_SELL,0.01535050,0.01519851,0.00015199,0.01519851,0.01535050,7350.00,72.77,483600.04,RUB,483600.04,2018-08-28 15:05:57+00:00,SPECIFIC_BANK,L27406746BGBF6I
27407849,2018-08-28 15:07:49+00:00,Cuma228,MMattLeeE,ONLINE_SELL,0.01718396,0.01701382,0.00017014,0.01701382,0.01718396,8250.00,81.68,484899.92,RUB,484899.92,,SPECIFIC_BANK,L27407849BGBG15
27407918,2018-08-28 15:08:43+00:00,nestik,MMattLeeE,ONLINE_SELL,0.01249743,0.01237369,0.00012374,0.01237369,0.01249743,6000.00,59.41,484899.82,RUB,484899.82,2018-08-28 15:13:59+00:00,SPECIFIC_BANK,L27407918BGBG32
27408136,2018-08-28 15:11:42+00:00,fatimamashonka,MMattLeeE,ONLINE_SELL,0.00938274,0.00928984,0.00009290,0.00928984,0.00938274,4500.00,44.56,484400.16,RUB,484400.16,2018-08-28 15:22:26+00:00,SPECIFIC_BANK,L27408136BGBG94
27407795,2018-08-28 15:07:03+00:00,Priorist777,MMattLeeE,ONLINE_SELL,0.01213088,0.01201077,0.00012011,0.01201077,0.01213088,5800.00,57.43,482899.93,RUB,482899.93,2018-08-28 15:23:38+00:00,SPECIFIC_BANK,L27407795BGBFZN
27406667,2018-08-28 14:52:30+00:00,Rotmans71,MMattLeeE,ONLINE_SELL,0.01357527,0.01344086,0.00013441,0.01344086,0.01357527,6500.00,64.36,483600.01,RUB,483600.01,2018-08-28 15:28:57+00:00,SPECIFIC_BANK,L27406667BGBF4B
27402786,2018-08-28 14:00:22+00:00,fendersc,MMattLeeE,ONLINE_SELL,0.01244310,0.01231990,0.00012320,0.01231990,0.01244310,5900.00,58.42,478899.99,RUB,478899.99,,SPECIFIC_BANK,L27402786BGBC4I
27409365,2018-08-28 15:28:06+00:00,capadokia,MMattLeeE,ONLINE_SELL,0.02091530,0.02070822,0.00020708,0.02070822,0.02091530,10000.00,99.01,482900.03,RUB,482900.03,2018-08-28 15:33:15+00:00,SPECIFIC_BANK,L27409365BGBH79
27409559,2018-08-28 15:30:44+00:00,brkokeridze,MMattLeeE,ONLINE_SELL,0.10457652,0.10354111,0.00103541,0.10354111,0.10457652,50000.00,495.05,482899.98,RUB,482899.98,2018-08-28 15:34:19+00:00,SPECIFIC_BANK,L27409559BGBHCN
27408816,2018-08-28 15:20:10+00:00,linadt,MMattLeeE,ONLINE_SELL,0.00730070,0.00722842,0.00007228,0.00722842,0.00730070,3500.00,34.65,484199.87,RUB,484199.87,2018-08-28 15:34:58+00:00,SPECIFIC_BANK,L27408816BGBGS0
27409244,2018-08-28 15:26:04+00:00,RobertoCarlos37,MMattLeeE,ONLINE_SELL,0.00752951,0.00745496,0.00007455,0.00745496,0.00752951,3600.00,35.64,482899.98,RUB,482899.98,2018-08-28 15:35:31+00:00,SPECIFIC_BANK,L27409244BGBH3W
27410891,2018-08-28 15:49:23+00:00,MMattLeeE,deimos451,ONLINE_BUY,0.08635579,0.08635579,0.00086356,0.08549223,0.08549223,40000.00,400.00,467878.78,RUB,463199.98,2018-08-28 15:51:23+00:00,SPECIFIC_BANK,L27410891BGBIDN
27411260,2018-08-28 15:55:38+00:00,MMattLeeE,BorisRazor,ONLINE_BUY,0.10786323,0.10786323,0.00107863,0.10678460,0.10678460,50000.00,500.00,468232.31,RUB,463550.00,2018-08-28 15:57:13+00:00,SPECIFIC_BANK,L27411260BGBINW
27411597,2018-08-28 16:00:13+00:00,Breaking,MMattLeeE,ONLINE_SELL,0.01048370,0.01037990,0.00010380,0.01037990,0.01048370,5000.00,49.51,481700.21,RUB,481700.21,2018-08-28 16:03:21+00:00,SPECIFIC_BANK,L27411597BGBIX9
27411831,2018-08-28 16:03:16+00:00,Miron121rus,MMattLeeE,ONLINE_SELL,0.01258045,0.01245589,0.00012456,0.01245589,0.01258045,6000.00,59.41,481699.82,RUB,481699.82,,SPECIFIC_BANK,L27411831BGBJ3R
27411692,2018-08-28 16:01:45+00:00,osmypanda,MMattLeeE,ONLINE_SELL,0.04046709,0.04006643,0.00040066,0.04006643,0.04046709,19300.00,191.09,481700.02,RUB,481700.02,2018-08-28 16:07:21+00:00,SPECIFIC_BANK,L27411692BGBIZW
27411895,2018-08-28 16:04:16+00:00,zeneve,MMattLeeE,ONLINE_SELL,0.02348350,0.02325099,0.00023251,0.02325099,0.02348350,11200.00,110.89,481699.92,RUB,481699.92,2018-08-28 16:08:37+00:00,SPECIFIC_BANK,L27411895BGBJ5J
27411911,2018-08-28 16:04:33+00:00,Dmitry19,MMattLeeE,ONLINE_SELL,0.06434897,0.06371185,0.00063712,0.06371185,0.06434897,30690.00,303.86,481700.03,RUB,481700.03,2018-08-28 16:11:30+00:00,SPECIFIC_BANK,L27411911BGBJ5Z
27411767,2018-08-28 16:02:30+00:00,Grinya.and.Harry,MMattLeeE,ONLINE_SELL,0.01048370,0.01037990,0.00010380,0.01037990,0.01048370,5000.00,49.51,481700.21,RUB,481700.21,2018-08-28 16:12:12+00:00,SPECIFIC_BANK,L27411767BGBJ1Z
27411870,2018-08-28 16:03:50+00:00,fatallity666,MMattLeeE,ONLINE_SELL,0.01069338,0.01058750,0.00010588,0.01058750,0.01069338,5100.00,50.50,481700.12,RUB,481700.12,2018-08-28 16:17:28+00:00,SPECIFIC_BANK,L27411870BGBJ4U
27411969,2018-08-28 16:05:17+00:00,Miron121rus,MMattLeeE,ONLINE_SELL,0.01258045,0.01245589,0.00012456,0.01245589,0.01258045,6000.00,59.41,481699.82,RUB,481699.82,,SPECIFIC_BANK,L27411969BGBJ7L
27413532,2018-08-28 16:26:58+00:00,ByJIbBa,MMattLeeE,ONLINE_SELL,0.00648240,0.00641822,0.00006418,0.00641822,0.00648240,3100.00,30.69,482999.96,RUB,482999.96,,SPECIFIC_BANK,L27413532BGBKF0
27413607,2018-08-28 16:28:07+00:00,nano35,MMattLeeE,ONLINE_SELL,0.00888716,0.00879917,0.00008799,0.00879917,0.00888716,4250.00,42.08,483000.10,RUB,483000.10,,SPECIFIC_BANK,L27413607BGBKH3
27414745,2018-08-28 16:43:52+00:00,sansual,MMattLeeE,ONLINE_SELL,0.01505550,0.01490644,0.00014906,0.01490644,0.01505550,7170.00,70.99,481000.16,RUB,481000.16,2018-08-28 16:49:37+00:00,SPECIFIC_BANK,L27414745BGBLCP
27417397,2018-08-28 17:22:50+00:00,DeusIrae,MMattLeeE,ONLINE_SELL,0.04218880,0.04177109,0.00041771,0.04177109,0.04218880,20000.00,198.02,478800.05,RUB,478800.05,2018-08-28 17:35:43+00:00,SPECIFIC_BANK,L27417397BGBNED
27460295,2018-08-29 13:30:33+00:00,MMattLeeE,t.aranovsky,ONLINE_BUY,0.09456869,0.09456869,0.00094569,0.09362300,0.09362300,44400.00,444.00,474242.44,RUB,469500.00,2018-08-29 13:48:07+00:00,SPECIFIC_BANK,L27460295BGCKHZ
27461397,2018-08-29 13:45:04+00:00,MMattLeeE,konstantin55,ONLINE_BUY,0.06385696,0.06385696,0.00063857,0.06321839,0.06321839,30000.00,300.00,474545.46,RUB,469800.00,2018-08-29 13:49:25+00:00,SPECIFIC_BANK,L27461397BGCLCL
27461815,2018-08-29 13:50:53+00:00,MMattLeeE,clanglomerat,ONLINE_BUY,0.07282397,0.07282397,0.00072824,0.07209573,0.07209573,34212.70,342.13,474545.44,RUB,469799.98,2018-08-29 13:55:00+00:00,SPECIFIC_BANK,L27461815BGCLO7
27462683,2018-08-29 14:04:19+00:00,Berenika,MMattLeeE,ONLINE_SELL,0.01873068,0.01854523,0.00018545,0.01854523,0.01873068,9000.00,89.11,485299.99,RUB,485299.99,,SPECIFIC_BANK,L27462683BGCMCB
27462258,2018-08-29 13:57:58+00:00,pokoraemmir,MMattLeeE,ONLINE_SELL,0.01040165,0.01029866,0.00010299,0.01029866,0.01040165,5000.00,49.51,485500.06,RUB,485500.06,,SPECIFIC_BANK,L27462258BGCM0I
27462326,2018-08-29 13:58:55+00:00,tarasbitcoins,MMattLeeE,ONLINE_SELL,0.01515000,0.01500000,0.00015000,0.01500000,0.01515000,7282.50,72.10,485500.00,RUB,485500.00,2018-08-29 14:08:06+00:00,SPECIFIC_BANK,L27462326BGCM2E
27462703,2018-08-29 14:04:29+00:00,Dictator7733,MMattLeeE,ONLINE_SELL,0.01873068,0.01854523,0.00018545,0.01854523,0.01873068,9000.00,89.11,485299.99,RUB,485299.99,,SPECIFIC_BANK,L27462703BGCMCV
27463100,2018-08-29 14:10:44+00:00,95Anton95,MMattLeeE,ONLINE_SELL,0.01767552,0.01750051,0.00017501,0.01750051,0.01767552,8500.00,84.16,485700.13,RUB,485700.13,2018-08-29 14:16:37+00:00,SPECIFIC_BANK,L27463100BGCMNW
27462829,2018-08-29 14:06:25+00:00,ilsils,MMattLeeE,ONLINE_SELL,0.01061405,0.01050896,0.00010509,0.01050896,0.01061405,5100.00,50.50,485300.16,RUB,485300.16,2018-08-29 14:18:36+00:00,SPECIFIC_BANK,L27462829BGCMGD
27463245,2018-08-29 14:12:58+00:00,america136136,MMattLeeE,ONLINE_SELL,0.01039736,0.01029442,0.00010294,0.01029442,0.01039736,5000.00,49.50,485700.02,RUB,485700.02,2018-08-29 14:20:42+00:00,SPECIFIC_BANK,L27463245BGCMRX
27463267,2018-08-29 14:13:09+00:00,odeyalko66,MMattLeeE,ONLINE_SELL,0.01070928,0.01060325,0.00010603,0.01060325,0.01070928,5150.00,50.99,485700.14,RUB,485700.14,2018-08-29 14:21:07+00:00,SPECIFIC_BANK,L27463267BGCMSJ
27463600,2018-08-29 14:18:38+00:00,Fer-1985,MMattLeeE,ONLINE_SELL,0.01455631,0.01441219,0.00014412,0.01441219,0.01455631,7000.00,69.31,485699.95,RUB,485699.95,2018-08-29 14:21:35+00:00,SPECIFIC_BANK,L27463600BGCN1S
27463181,2018-08-29 14:11:59+00:00,soundsolution,MMattLeeE,ONLINE_SELL,0.02578546,0.02553016,0.00025530,0.02553016,0.02578546,12400.00,122.77,485700.05,RUB,485700.05,2018-08-29 14:23:22+00:00,SPECIFIC_BANK,L27463181BGCMQ5
27463763,2018-08-29 14:21:15+00:00,Spstr421,MMattLeeE,ONLINE_SELL,0.01351658,0.01338275,0.00013383,0.01338275,0.01351658,6500.00,64.36,485699.87,RUB,485699.87,2018-08-29 14:24:27+00:00,SPECIFIC_BANK,L27463763BGCN6B
27463796,2018-08-29 14:21:50+00:00,ruslan707,MMattLeeE,ONLINE_SELL,0.01102121,0.01091209,0.00010912,0.01091209,0.01102121,5300.00,52.47,485699.81,RUB,485699.81,,SPECIFIC_BANK,L27463796BGCN78
27463830,2018-08-29 14:22:24+00:00,dimadima23,MMattLeeE,ONLINE_SELL,0.01242284,0.01229984,0.00012300,0.01229984,0.01242284,5974.03,59.15,485699.81,RUB,485699.81,2018-08-29 14:29:55+00:00,SPECIFIC_BANK,L27463830BGCN86
27463898,2018-08-29 14:23:22+00:00,ane4ka,MMattLeeE,ONLINE_SELL,0.01663578,0.01647107,0.00016471,0.01647107,0.01663578,8000.00,79.21,485700.08,RUB,485700.08,2018-08-29 14:32:57+00:00,SPECIFIC_BANK,L27463898BGCNA2
27462941,2018-08-29 14:08:27+00:00,aquamarine22,MMattLeeE,ONLINE_SELL,0.05406630,0.05353099,0.00053531,0.05353099,0.05406630,26000.00,257.43,485699.97,RUB,485699.97,2018-08-29 14:34:16+00:00,SPECIFIC_BANK,L27462941BGCMJH
27464257,2018-08-29 14:28:48+00:00,Bongaaaa,MMattLeeE,ONLINE_SELL,0.01070928,0.01060325,0.00010603,0.01060325,0.01070928,5150.00,50.99,485700.14,RUB,485700.14,2018-08-29 14:51:21+00:00,SPECIFIC_BANK,L27464257BGCNK1
27473201,2018-08-29 16:35:26+00:00,MMattLeeE,fedor3fedorov22,ONLINE_BUY,0.08669528,0.08669528,0.00086695,0.08582833,0.08582833,40400.00,404.00,470707.05,RUB,465999.99,,SPECIFIC_BANK,L27473201BGCUGH
27479768,2018-08-29 18:20:05+00:00,MMattLeeE,vnbsss,ONLINE_BUY,0.09300000,0.09300000,0.00093000,0.09207000,0.09207000,43524.00,435.24,472727.27,RUB,468000.00,2018-08-29 18:25:14+00:00,SPECIFIC_BANK,L27479768BGCZIW
27479952,2018-08-29 18:23:14+00:00,MMattLeeE,dream.sage,ONLINE_BUY,0.12052011,0.12052011,0.00120520,0.11931491,0.11931491,56403.41,564.03,472727.26,RUB,467999.99,2018-08-29 18:27:35+00:00,SPECIFIC_BANK,L27479952BGCZO0
27480979,2018-08-29 18:40:59+00:00,prohalife,MMattLeeE,ONLINE_SELL,0.00625258,0.00619067,0.00006191,0.00619067,0.00625258,3000.00,29.70,484600.21,RUB,484600.21,2018-08-29 18:45:20+00:00,SPECIFIC_BANK,L27480979BGD0GJ
27481311,2018-08-29 18:46:42+00:00,Djolter,MMattLeeE,ONLINE_SELL,0.00625258,0.00619067,0.00006191,0.00619067,0.00625258,3000.00,29.70,484600.21,RUB,484600.21,,SPECIFIC_BANK,L27481311BGD0PR
27481077,2018-08-29 18:42:35+00:00,o6ed,MMattLeeE,ONLINE_SELL,0.00812835,0.00804787,0.00008048,0.00804787,0.00812835,3900.00,38.61,484600.27,RUB,484600.27,,SPECIFIC_BANK,L27481077BGD0J9
27480921,2018-08-29 18:40:04+00:00,Gagapapa1001,MMattLeeE,ONLINE_SELL,0.01229674,0.01217499,0.00012175,0.01217499,0.01229674,5900.00,58.42,484599.99,RUB,484599.99,2018-08-29 18:50:16+00:00,SPECIFIC_BANK,L27480921BGD0EX
27480853,2018-08-29 18:38:50+00:00,smithjohn74,MMattLeeE,ONLINE_SELL,0.01212000,0.01200000,0.00012000,0.01200000,0.01212000,5815.20,57.58,484600.00,RUB,484600.00,2018-08-29 18:51:05+00:00,SPECIFIC_BANK,L27480853BGD0D1
27481053,2018-08-29 18:42:13+00:00,meseka,MMattLeeE,ONLINE_SELL,0.00750310,0.00742881,0.00007429,0.00742881,0.00750310,3600.00,35.64,484599.82,RUB,484599.82,2018-08-29 18:51:56+00:00,SPECIFIC_BANK,L27481053BGD0IL
27481521,2018-08-29 18:50:30+00:00,Marat89,MMattLeeE,ONLINE_SELL,0.00666941,0.00660338,0.00006603,0.00660338,0.00666941,3200.00,31.68,484600.31,RUB,484600.31,,SPECIFIC_BANK,L27481521BGD0VL
